YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Hsig,TP,Avg_Wv_Dir,Avg_Wv_Dir_N,M_Decl
2016,1,19,14,55,0,0.53,8.70,156.00,133.41,-22.59
2016,1,19,15,25,0,0.56,10.00,158.00,135.41,-22.59
2016,1,19,15,55,0,0.56,8.00,152.00,129.41,-22.59
2016,1,19,16,25,0,0.54,7.70,157.00,134.41,-22.59
2016,1,19,16,55,0,0.54,8.00,160.00,137.41,-22.59
2016,1,19,17,25,0,0.57,7.40,154.00,131.41,-22.59
2016,1,19,17,55,0,0.51,6.10,158.00,135.41,-22.59
2016,1,19,18,25,0,0.52,7.10,162.00,139.41,-22.59
2016,1,19,18,55,0,0.53,11.80,173.00,150.41,-22.59
2016,1,19,19,25,0,0.55,12.50,167.00,144.41,-22.59
2016,1,19,19,55,0,0.53,11.80,169.00,146.41,-22.59
2016,1,19,20,25,0,0.52,7.10,165.00,142.41,-22.59
2016,1,19,20,55,0,0.52,9.10,175.00,152.41,-22.59
2016,1,19,21,25,0,0.55,11.80,159.00,136.41,-22.59
2016,1,19,21,55,0,0.54,11.80,162.00,139.41,-22.59
2016,1,19,22,25,0,0.47,6.30,161.00,138.41,-22.59
2016,1,19,22,55,0,0.51,7.70,168.00,145.41,-22.59
2016,1,19,23,25,0,0.56,10.00,151.00,128.41,-22.59
2016,1,19,23,55,0,0.51,10.00,152.00,129.41,-22.59
2016,1,20,0,25,0,0.49,7.10,151.00,128.41,-22.59
2016,1,20,0,55,0,0.49,11.10,152.00,129.41,-22.59
2016,1,20,1,25,0,0.47,6.90,160.00,137.41,-22.59
2016,1,20,1,55,0,0.41,6.70,166.00,143.41,-22.59
2016,1,20,2,25,0,0.47,7.10,161.00,138.41,-22.59
2016,1,20,2,55,0,0.49,6.50,175.00,152.41,-22.59
2016,1,20,3,25,0,0.47,6.30,173.00,150.41,-22.59
2016,1,20,3,55,0,0.43,6.90,181.00,158.41,-22.59
2016,1,20,4,25,0,0.47,6.70,166.00,143.41,-22.59
2016,1,20,4,55,0,0.46,6.90,169.00,146.41,-22.59
2016,1,20,5,25,0,0.46,8.00,174.00,151.41,-22.59
2016,1,20,5,55,0,0.46,6.90,165.00,142.41,-22.59
2016,1,20,6,25,0,0.45,6.70,164.00,141.41,-22.59
2016,1,20,6,55,0,0.39,6.50,174.00,151.41,-22.59
2016,1,20,7,25,0,0.43,6.70,180.00,157.41,-22.59
2016,1,20,7,55,0,0.37,6.30,186.00,163.41,-22.59
2016,1,20,8,25,0,0.32,12.50,184.00,161.41,-22.59
2016,1,20,8,55,0,0.41,11.80,174.00,151.41,-22.59
2016,1,20,9,25,0,0.40,10.50,176.00,153.41,-22.59
2016,1,20,9,55,0,0.40,11.80,158.00,135.41,-22.59
2016,1,20,10,25,0,0.39,6.30,158.00,135.41,-22.59
2016,1,20,10,55,0,0.41,12.50,155.00,132.41,-22.59
2016,1,20,11,25,0,0.38,6.90,159.00,136.41,-22.59
2016,1,20,12,25,0,0.39,7.40,157.00,134.41,-22.59
2016,1,20,12,55,0,0.39,6.30,152.00,129.41,-22.59
2016,1,20,13,25,0,0.39,7.40,146.00,123.41,-22.59
2016,1,20,13,55,0,0.35,7.10,149.00,126.41,-22.59
2016,1,20,14,25,0,0.35,7.40,156.00,133.41,-22.59
2016,1,20,14,55,0,0.33,6.90,163.00,140.41,-22.59
2016,1,20,15,25,0,0.35,7.40,164.00,141.41,-22.59
2016,1,20,15,55,0,0.41,7.40,159.00,136.41,-22.59
2016,1,20,16,25,0,0.43,7.10,163.00,140.41,-22.59
2016,1,20,16,55,0,0.42,5.40,164.00,141.41,-22.59
2016,1,20,17,25,0,0.46,7.10,164.00,141.41,-22.59
2016,1,20,17,55,0,0.48,6.10,160.00,137.41,-22.59
2016,1,20,18,25,0,0.49,7.40,163.00,140.41,-22.59
2016,1,20,18,55,0,0.45,6.10,173.00,150.41,-22.59
2016,1,20,19,25,0,0.45,7.40,177.00,154.41,-22.59
2016,1,20,19,55,0,0.45,7.40,177.00,154.41,-22.59
2016,1,20,20,25,0,0.40,5.30,178.00,155.41,-22.59
2016,1,20,20,55,0,0.41,8.00,184.00,161.41,-22.59
2016,1,20,21,25,0,0.40,11.10,183.00,160.41,-22.59
2016,1,20,21,55,0,0.37,11.10,183.00,160.41,-22.59
2016,1,20,22,25,0,0.43,10.50,169.00,146.41,-22.59
2016,1,20,22,55,0,0.46,6.90,158.00,135.41,-22.59
2016,1,20,23,25,0,0.48,5.70,153.00,130.41,-22.59
2016,1,20,23,55,0,0.53,5.10,152.00,129.41,-22.59
2016,1,21,0,25,0,0.43,6.70,153.00,130.41,-22.59
2016,1,21,0,55,0,0.48,7.10,154.00,131.41,-22.59
2016,1,21,1,25,0,0.49,7.10,154.00,131.41,-22.59
2016,1,21,1,55,0,0.42,5.00,168.00,145.41,-22.59
2016,1,21,2,25,0,0.37,7.10,180.00,157.41,-22.59
2016,1,21,2,55,0,0.38,6.90,173.00,150.41,-22.59
2016,1,21,3,25,0,0.35,7.10,166.00,143.41,-22.59
2016,1,21,3,55,0,0.33,6.30,183.00,160.41,-22.59
2016,1,21,4,25,0,0.32,7.40,169.00,146.41,-22.59
2016,1,21,4,55,0,0.30,6.70,170.00,147.41,-22.59
2016,1,21,5,25,0,0.30,6.90,173.00,150.41,-22.59
2016,1,21,5,55,0,0.34,6.70,176.00,153.41,-22.59
2016,1,21,6,25,0,0.32,7.70,172.00,149.41,-22.59
2016,1,21,6,55,0,0.34,5.10,167.00,144.41,-22.59
2016,1,21,7,25,0,0.38,5.90,172.00,149.41,-22.59
2016,1,21,7,55,0,0.36,5.90,168.00,145.41,-22.59
2016,1,21,8,25,0,0.32,11.80,182.00,159.41,-22.59
2016,1,21,8,55,0,0.30,10.50,187.00,164.41,-22.59
2016,1,21,9,25,0,0.27,11.80,181.00,158.41,-22.59
2016,1,21,9,55,0,0.33,10.50,178.00,155.41,-22.59
2016,1,21,10,25,0,0.36,10.50,181.00,158.41,-22.59
2016,1,21,10,55,0,0.39,10.50,172.00,149.41,-22.59
2016,1,21,11,25,0,0.44,11.10,152.00,129.41,-22.59
2016,1,21,11,55,0,0.43,11.10,147.00,124.41,-22.59
2016,1,21,12,25,0,0.41,10.50,141.00,118.41,-22.59
2016,1,21,12,55,0,0.40,6.30,138.00,115.41,-22.59
2016,1,21,13,25,0,0.35,10.50,139.00,116.41,-22.59
2016,1,21,13,55,0,0.33,10.50,136.00,113.41,-22.59
2016,1,21,14,25,0,0.32,10.50,141.00,118.41,-22.59
2016,1,21,14,55,0,0.34,11.10,147.00,124.41,-22.59
2016,1,21,15,25,0,0.32,10.00,157.00,134.41,-22.59
2016,1,21,15,55,0,0.34,11.10,147.00,124.41,-22.59
2016,1,21,16,25,0,0.35,10.50,160.00,137.41,-22.59
2016,1,21,16,55,0,0.35,10.50,164.00,141.41,-22.59
2016,1,21,17,25,0,0.37,11.10,158.00,135.41,-22.59
2016,1,21,17,55,0,0.41,7.10,164.00,141.41,-22.59
2016,1,21,18,25,0,0.41,10.00,164.00,141.41,-22.59
2016,1,21,18,55,0,0.45,9.50,168.00,145.41,-22.59
2016,1,21,19,25,0,0.50,5.10,161.00,138.41,-22.59
2016,1,21,19,55,0,0.54,6.10,155.00,132.41,-22.59
2016,1,21,20,25,0,0.55,6.70,164.00,141.41,-22.59
2016,1,21,20,55,0,0.54,6.50,164.00,141.41,-22.59
2016,1,21,21,25,0,0.53,7.10,166.00,143.41,-22.59
2016,1,21,21,55,0,0.54,6.30,174.00,151.41,-22.59
2016,1,21,22,25,0,0.53,6.90,178.00,155.41,-22.59
2016,1,21,22,55,0,0.52,5.90,169.00,146.41,-22.59
2016,1,21,23,25,0,0.57,6.50,153.00,130.41,-22.59
2016,1,21,23,55,0,0.55,5.90,153.00,130.41,-22.59
2016,1,22,0,25,0,0.54,6.90,155.00,132.41,-22.59
2016,1,22,0,55,0,0.58,6.70,147.00,124.41,-22.59
2016,1,22,1,25,0,0.50,6.10,162.00,139.41,-22.59
2016,1,22,1,55,0,0.50,6.70,164.00,141.41,-22.59
2016,1,22,2,25,0,0.48,7.10,164.00,141.41,-22.59
2016,1,22,2,55,0,0.50,6.50,155.00,132.41,-22.59
2016,1,22,3,25,0,0.48,6.70,150.00,127.41,-22.59
2016,1,22,3,55,0,0.47,6.70,154.00,131.41,-22.59
2016,1,22,4,25,0,0.39,6.70,152.00,129.41,-22.59
2016,1,22,4,55,0,0.36,6.70,157.00,134.41,-22.59
2016,1,22,5,25,0,0.37,5.70,167.00,144.41,-22.59
2016,1,22,5,55,0,0.37,6.30,177.00,154.41,-22.59
2016,1,22,6,25,0,0.42,6.10,168.00,145.41,-22.59
2016,1,22,6,55,0,0.41,6.30,160.00,137.41,-22.59
2016,1,22,7,25,0,0.48,5.70,164.00,141.41,-22.59
2016,1,22,7,55,0,0.50,7.40,175.00,152.41,-22.59
2016,1,22,8,25,0,0.49,7.70,175.00,152.41,-22.59
2016,1,22,8,55,0,0.44,6.90,173.00,150.41,-22.59
2016,1,22,9,25,0,0.44,8.70,186.00,163.41,-22.59
2016,1,22,9,55,0,0.48,5.90,181.00,158.41,-22.59
2016,1,22,10,25,0,0.42,7.10,182.00,159.41,-22.59
2016,1,22,10,55,0,0.53,8.70,174.00,151.41,-22.59
2016,1,22,11,25,0,0.57,8.30,168.00,145.41,-22.59
2016,1,22,11,55,0,0.64,7.70,158.00,135.41,-22.59
2016,1,22,12,25,0,0.60,7.10,153.00,130.41,-22.59
2016,1,22,12,55,0,0.62,6.90,149.00,126.41,-22.59
2016,1,22,13,25,0,0.63,5.30,154.00,131.41,-22.59
2016,1,22,13,55,0,0.66,6.10,152.00,129.41,-22.59
2016,1,22,14,25,0,0.56,7.40,150.00,127.41,-22.59
2016,1,22,14,55,0,0.56,6.30,154.00,131.41,-22.59
2016,1,22,15,25,0,0.54,9.10,162.00,139.41,-22.59
2016,1,22,15,55,0,0.60,8.30,155.00,132.41,-22.59
2016,1,22,16,25,0,0.52,10.00,148.00,125.41,-22.59
2016,1,22,16,55,0,0.54,9.10,158.00,135.41,-22.59
2016,1,22,17,25,0,0.53,8.70,164.00,141.41,-22.59
2016,1,22,17,55,0,0.61,8.70,167.00,144.41,-22.59
2016,1,22,18,25,0,0.74,8.70,155.00,132.41,-22.59
2016,1,22,18,55,0,0.67,8.30,164.00,141.41,-22.59
2016,1,22,19,25,0,0.74,6.50,166.00,143.41,-22.59
2016,1,22,19,55,0,0.63,6.50,176.00,153.41,-22.59
2016,1,22,20,25,0,0.57,9.50,178.00,155.41,-22.59
2016,1,22,20,55,0,0.60,7.10,179.00,156.41,-22.59
2016,1,22,21,25,0,0.60,8.30,175.00,152.41,-22.59
2016,1,22,21,55,0,0.67,8.00,173.00,150.41,-22.59
2016,1,22,22,25,0,0.62,8.30,180.00,157.41,-22.59
2016,1,22,22,55,0,0.62,8.00,178.00,155.41,-22.59
2016,1,22,23,25,0,0.64,6.90,175.00,152.41,-22.59
2016,1,22,23,55,0,0.59,8.00,165.00,142.41,-22.59
2016,1,23,0,25,0,0.67,9.50,155.00,132.41,-22.59
2016,1,23,0,55,0,0.63,7.70,157.00,134.41,-22.59
2016,1,23,1,25,0,0.65,8.30,158.00,135.41,-22.59
2016,1,23,1,55,0,0.66,8.30,155.00,132.41,-22.59
2016,1,23,2,25,0,0.76,8.30,157.00,134.41,-22.59
2016,1,23,2,55,0,0.69,6.10,158.00,135.41,-22.59
2016,1,23,3,25,0,0.66,5.70,166.00,143.41,-22.59
2016,1,23,3,55,0,0.65,6.50,165.00,142.41,-22.59
2016,1,23,4,25,0,0.69,7.70,164.00,141.41,-22.59
2016,1,23,4,55,0,0.52,8.00,164.00,141.41,-22.59
2016,1,23,5,25,0,0.52,7.70,166.00,143.41,-22.59
2016,1,23,5,55,0,0.48,8.00,163.00,140.41,-22.59
2016,1,23,6,25,0,0.53,8.70,158.00,135.41,-22.59
2016,1,23,6,55,0,0.59,7.40,175.00,152.41,-22.59
2016,1,23,7,25,0,0.57,7.70,174.00,151.41,-22.59
2016,1,23,7,55,0,0.64,8.00,177.00,154.41,-22.59
2016,1,23,8,25,0,0.59,8.30,179.00,156.41,-22.59
2016,1,23,8,55,0,0.57,7.70,182.00,159.41,-22.59
2016,1,23,9,25,0,0.57,7.40,176.00,153.41,-22.59
2016,1,23,9,55,0,0.47,7.70,177.00,154.41,-22.59
2016,1,23,10,25,0,0.48,6.70,170.00,147.41,-22.59
2016,1,23,10,55,0,0.49,7.70,173.00,150.41,-22.59
2016,1,23,11,25,0,0.53,6.70,174.00,151.41,-22.59
2016,1,23,11,55,0,0.55,7.70,166.00,143.41,-22.59
2016,1,23,12,25,0,0.59,6.70,155.00,132.41,-22.59
2016,1,23,12,55,0,0.52,7.40,154.00,131.41,-22.59
2016,1,23,13,25,0,0.51,6.30,152.00,129.41,-22.59
2016,1,23,13,55,0,0.49,5.10,157.00,134.41,-22.59
2016,1,23,14,25,0,0.46,5.40,155.00,132.41,-22.59
2016,1,23,14,55,0,0.42,7.10,156.00,133.41,-22.59
2016,1,23,15,25,0,0.38,9.10,149.00,126.41,-22.59
2016,1,23,15,55,0,0.42,10.50,162.00,139.41,-22.59
2016,1,23,16,25,0,0.39,11.10,159.00,136.41,-22.59
2016,1,23,16,55,0,0.36,10.50,152.00,129.41,-22.59
2016,1,23,17,25,0,0.38,11.10,167.00,144.41,-22.59
2016,1,23,17,55,0,0.36,10.50,169.00,146.41,-22.59
2016,1,23,18,25,0,0.40,10.50,175.00,152.41,-22.59
2016,1,23,18,55,0,0.45,10.00,169.00,146.41,-22.59
2016,1,23,19,25,0,0.43,10.50,169.00,146.41,-22.59
2016,1,23,19,55,0,0.50,10.50,165.00,142.41,-22.59
2016,1,23,20,25,0,0.44,6.90,176.00,153.41,-22.59
2016,1,23,20,55,0,0.39,7.40,190.00,167.41,-22.59
2016,1,23,21,25,0,0.37,10.00,184.00,161.41,-22.59
2016,1,23,21,55,0,0.40,11.10,181.00,158.41,-22.59
2016,1,23,22,25,0,0.44,10.50,183.00,160.41,-22.59
2016,1,23,22,55,0,0.43,7.70,179.00,156.41,-22.59
2016,1,23,23,25,0,0.45,10.50,164.00,141.41,-22.59
2016,1,23,23,55,0,0.49,8.00,160.00,137.41,-22.59
2016,1,24,0,25,0,0.50,7.40,162.00,139.41,-22.59
2016,1,24,0,55,0,0.50,7.40,163.00,140.41,-22.59
2016,1,24,1,25,0,0.45,7.70,159.00,136.41,-22.59
2016,1,24,1,55,0,0.53,6.90,156.00,133.41,-22.59
2016,1,24,2,25,0,0.61,7.10,156.00,133.41,-22.59
2016,1,24,2,55,0,0.53,7.10,154.00,131.41,-22.59
2016,1,24,3,25,0,0.44,7.40,168.00,145.41,-22.59
2016,1,24,3,55,0,0.51,7.10,169.00,146.41,-22.59
2016,1,24,4,25,0,0.57,6.90,169.00,146.41,-22.59
2016,1,24,4,55,0,0.50,6.90,165.00,142.41,-22.59
2016,1,24,5,25,0,0.42,6.90,167.00,144.41,-22.59
2016,1,24,5,55,0,0.43,6.90,161.00,138.41,-22.59
2016,1,24,6,25,0,0.39,7.10,161.00,138.41,-22.59
2016,1,24,6,55,0,0.42,6.90,165.00,142.41,-22.59
2016,1,24,7,25,0,0.42,7.70,174.00,151.41,-22.59
2016,1,24,7,55,0,0.50,7.40,169.00,146.41,-22.59
2016,1,24,8,25,0,0.53,7.10,174.00,151.41,-22.59
2016,1,24,8,55,0,0.50,7.10,175.00,152.41,-22.59
2016,1,24,9,25,0,0.53,6.90,176.00,153.41,-22.59
2016,1,24,9,55,0,0.47,6.90,171.00,148.41,-22.59
2016,1,24,10,25,0,0.49,7.40,167.00,144.41,-22.59
2016,1,24,10,55,0,0.48,9.50,166.00,143.41,-22.59
2016,1,24,11,25,0,0.46,9.50,163.00,140.41,-22.59
2016,1,24,11,55,0,0.50,7.40,158.00,135.41,-22.59
2016,1,24,12,25,0,0.51,10.00,165.00,142.41,-22.59
2016,1,24,12,55,0,0.46,9.50,156.00,133.41,-22.59
2016,1,24,13,25,0,0.49,10.00,161.00,138.41,-22.59
2016,1,24,13,55,0,0.47,9.50,162.00,139.41,-22.59
2016,1,24,14,25,0,0.49,6.50,158.00,135.41,-22.59
2016,1,24,14,55,0,0.50,6.70,159.00,136.41,-22.59
2016,1,24,15,25,0,0.47,6.90,154.00,131.41,-22.59
2016,1,24,15,55,0,0.45,6.90,157.00,134.41,-22.59
2016,1,24,16,25,0,0.48,6.90,161.00,138.41,-22.59
2016,1,24,16,55,0,0.43,9.50,162.00,139.41,-22.59
2016,1,24,17,25,0,0.43,6.30,153.00,130.41,-22.59
2016,1,24,17,55,0,0.37,7.40,157.00,134.41,-22.59
2016,1,24,18,25,0,0.37,9.10,161.00,138.41,-22.59
2016,1,24,18,55,0,0.35,10.50,172.00,149.41,-22.59
2016,1,24,19,25,0,0.40,6.70,164.00,141.41,-22.59
2016,1,24,19,55,0,0.41,9.50,169.00,146.41,-22.59
2016,1,24,20,25,0,0.38,10.00,173.00,150.41,-22.59
2016,1,24,20,55,0,0.44,10.50,169.00,146.41,-22.59
2016,1,24,21,25,0,0.46,8.30,170.00,147.41,-22.59
2016,1,24,21,55,0,0.44,10.00,174.00,151.41,-22.59
2016,1,24,22,25,0,0.41,10.50,167.00,144.41,-22.59
2016,1,24,22,55,0,0.35,9.10,164.00,141.41,-22.59
2016,1,24,23,25,0,0.38,10.00,162.00,139.41,-22.59
2016,1,24,23,55,0,0.37,9.10,170.00,147.41,-22.59
2016,1,25,0,25,0,0.35,10.00,157.00,134.41,-22.59
2016,1,25,0,55,0,0.33,8.70,159.00,136.41,-22.59
2016,1,25,1,25,0,0.33,10.00,162.00,139.41,-22.59
2016,1,25,1,55,0,0.31,10.00,159.00,136.41,-22.59
2016,1,25,2,25,0,0.33,9.50,160.00,137.41,-22.59
2016,1,25,2,55,0,0.38,6.50,153.00,130.41,-22.59
2016,1,25,3,25,0,0.36,6.90,158.00,135.41,-22.59
2016,1,25,3,55,0,0.36,6.30,152.00,129.41,-22.59
2016,1,25,4,25,0,0.32,6.70,168.00,145.41,-22.59
2016,1,25,4,55,0,0.34,6.90,155.00,132.41,-22.59
2016,1,25,5,25,0,0.35,6.70,149.00,126.41,-22.59
2016,1,25,5,55,0,0.33,9.10,174.00,151.41,-22.59
2016,1,25,6,25,0,0.26,10.50,185.00,162.41,-22.59
2016,1,25,6,55,0,0.27,8.30,177.00,154.41,-22.59
2016,1,25,7,25,0,0.25,10.00,181.00,158.41,-22.59
2016,1,25,7,55,0,0.27,8.70,194.00,171.41,-22.59
2016,1,25,8,25,0,0.30,9.10,152.00,129.41,-22.59
2016,1,25,8,55,0,0.34,9.10,174.00,151.41,-22.59
2016,1,25,9,25,0,0.35,8.70,181.00,158.41,-22.59
2016,1,25,9,55,0,0.31,10.00,178.00,155.41,-22.59
2016,1,25,10,25,0,0.30,10.00,156.00,133.41,-22.59
2016,1,25,10,55,0,0.32,8.70,150.00,127.41,-22.59
2016,1,25,11,25,0,0.30,9.50,169.00,146.41,-22.59
2016,1,25,11,55,0,0.27,10.00,162.00,139.41,-22.59
2016,1,25,12,25,0,0.29,10.00,159.00,136.41,-22.59
2016,1,25,12,55,0,0.29,9.10,153.00,130.41,-22.59
2016,1,25,13,25,0,0.26,9.10,160.00,137.41,-22.59
2016,1,25,13,55,0,0.25,8.70,166.00,143.41,-22.59
2016,1,25,14,25,0,0.24,10.00,162.00,139.41,-22.59
2016,1,25,14,55,0,0.27,9.50,150.00,127.41,-22.59
2016,1,25,15,25,0,0.30,9.50,165.00,142.41,-22.59
2016,1,25,15,55,0,0.33,8.00,157.00,134.41,-22.59
2016,1,25,16,25,0,0.33,9.10,156.00,133.41,-22.59
2016,1,25,16,55,0,0.34,9.50,149.00,126.41,-22.59
2016,1,25,17,25,0,0.37,9.50,165.00,142.41,-22.59
2016,1,25,17,55,0,0.30,8.00,168.00,145.41,-22.59
2016,1,25,18,25,0,0.25,5.90,176.00,153.41,-22.59
2016,1,25,18,55,0,0.28,6.70,155.00,132.41,-22.59
2016,1,25,19,25,0,0.30,5.90,173.00,150.41,-22.59
2016,1,25,19,55,0,0.26,6.10,166.00,143.41,-22.59
2016,1,25,20,25,0,0.20,10.00,167.00,144.41,-22.59
2016,1,25,20,55,0,0.19,9.50,152.00,129.41,-22.59
2016,1,25,21,25,0,0.19,9.10,181.00,158.41,-22.59
2016,1,25,21,55,0,0.21,9.50,186.00,163.41,-22.59
2016,1,25,22,25,0,0.20,10.00,185.00,162.41,-22.59
2016,1,25,22,55,0,0.18,9.50,185.00,162.41,-22.59
2016,1,25,23,25,0,0.19,5.00,185.00,162.41,-22.59
2016,1,26,0,25,0,0.21,9.50,169.00,146.41,-22.59
2016,1,26,0,55,0,0.22,10.00,168.00,145.41,-22.59
2016,1,26,1,25,0,0.22,9.50,173.00,150.41,-22.59
2016,1,26,1,55,0,0.25,10.00,169.00,146.41,-22.59
2016,1,26,2,25,0,0.25,5.10,165.00,142.41,-22.59
2016,1,26,2,55,0,0.28,9.10,163.00,140.41,-22.59
2016,1,26,3,25,0,0.25,8.70,175.00,152.41,-22.59
2016,1,26,3,55,0,0.31,9.10,149.00,126.41,-22.59
2016,1,26,4,25,0,0.33,8.70,149.00,126.41,-22.59
2016,1,26,4,55,0,0.32,7.70,151.00,128.41,-22.59
2016,1,26,5,25,0,0.34,15.40,149.00,126.41,-22.59
2016,1,26,5,55,0,0.31,6.90,158.00,135.41,-22.59
2016,1,26,6,25,0,0.29,6.90,165.00,142.41,-22.59
2016,1,26,6,55,0,0.24,7.10,160.00,137.41,-22.59
2016,1,26,7,25,0,0.31,15.40,154.00,131.41,-22.59
2016,1,26,7,55,0,0.32,15.40,156.00,133.41,-22.59
2016,1,26,8,25,0,0.30,14.30,161.00,138.41,-22.59
2016,1,26,8,55,0,0.28,6.90,179.00,156.41,-22.59
2016,1,26,9,25,0,0.36,14.30,157.00,134.41,-22.59
2016,1,26,9,55,0,0.42,14.30,154.00,131.41,-22.59
2016,1,26,10,25,0,0.48,14.30,149.00,126.41,-22.59
2016,1,26,10,55,0,0.65,14.30,151.00,128.41,-22.59
2016,1,26,11,25,0,0.48,13.30,169.00,146.41,-22.59
2016,1,26,11,55,0,0.67,14.30,157.00,134.41,-22.59
2016,1,26,12,25,0,0.57,14.30,139.00,116.41,-22.59
2016,1,26,12,55,0,0.45,13.30,150.00,127.41,-22.59
2016,1,26,13,25,0,0.53,13.30,150.00,127.41,-22.59
2016,1,26,13,55,0,0.47,14.30,152.00,129.41,-22.59
2016,1,26,14,25,0,0.48,12.50,146.00,123.41,-22.59
2016,1,26,14,55,0,0.43,14.30,138.00,115.41,-22.59
2016,1,26,15,25,0,0.41,14.30,158.00,135.41,-22.59
2016,1,26,15,55,0,0.40,14.30,147.00,124.41,-22.59
2016,1,26,16,25,0,0.43,13.30,148.00,125.41,-22.59
2016,1,26,16,55,0,0.43,13.30,150.00,127.41,-22.59
2016,1,26,17,25,0,0.39,13.30,143.00,120.41,-22.59
2016,1,26,17,55,0,0.37,13.30,161.00,138.41,-22.59
2016,1,26,18,25,0,0.35,13.30,154.00,131.41,-22.59
2016,1,26,18,55,0,0.36,14.30,154.00,131.41,-22.59
2016,1,26,19,25,0,0.44,13.30,161.00,138.41,-22.59
2016,1,26,19,55,0,0.45,13.30,156.00,133.41,-22.59
2016,1,26,20,25,0,0.36,12.50,159.00,136.41,-22.59
2016,1,26,20,55,0,0.40,14.30,155.00,132.41,-22.59
2016,1,26,21,25,0,0.35,12.50,149.00,126.41,-22.59
2016,1,26,21,55,0,0.44,13.30,160.00,137.41,-22.59
2016,1,26,22,25,0,0.41,14.30,166.00,143.41,-22.59
2016,1,26,22,55,0,0.48,13.30,150.00,127.41,-22.59
2016,1,26,23,25,0,0.42,13.30,162.00,139.41,-22.59
2016,1,26,23,55,0,0.35,14.30,162.00,139.41,-22.59
2016,1,27,0,25,0,0.43,18.20,171.00,148.41,-22.59
2016,1,27,0,55,0,0.62,13.30,167.00,144.41,-22.59
2016,1,27,1,25,0,0.57,13.30,156.00,133.41,-22.59
2016,1,27,1,55,0,0.49,13.30,151.00,128.41,-22.59
2016,1,27,2,25,0,0.53,13.30,156.00,133.41,-22.59
2016,1,27,2,55,0,0.52,14.30,153.00,130.41,-22.59
2016,1,27,3,25,0,0.53,13.30,146.00,123.41,-22.59
2016,1,27,3,55,0,0.57,13.30,152.00,129.41,-22.59
2016,1,27,4,25,0,0.58,15.40,142.00,119.41,-22.59
2016,1,27,4,55,0,0.46,15.40,163.00,140.41,-22.59
2016,1,27,5,25,0,0.42,15.40,155.00,132.41,-22.59
2016,1,27,5,55,0,0.44,15.40,151.00,128.41,-22.59
2016,1,27,6,25,0,0.39,15.40,144.00,121.41,-22.59
2016,1,27,6,55,0,0.35,16.70,157.00,134.41,-22.59
2016,1,27,7,25,0,0.35,14.30,166.00,143.41,-22.59
2016,1,27,7,55,0,0.35,15.40,150.00,127.41,-22.59
2016,1,27,8,25,0,0.38,14.30,153.00,130.41,-22.59
2016,1,27,8,55,0,0.35,15.40,148.00,125.41,-22.59
2016,1,27,9,25,0,0.38,14.30,138.00,115.41,-22.59
2016,1,27,9,55,0,0.40,14.30,142.00,119.41,-22.59
2016,1,27,10,25,0,0.47,14.30,147.00,124.41,-22.59
2016,1,27,10,55,0,0.52,14.30,147.00,124.41,-22.59
2016,1,27,11,25,0,0.40,12.50,159.00,136.41,-22.59
2016,1,27,11,55,0,0.48,13.30,164.00,141.41,-22.59
2016,1,27,12,25,0,0.42,12.50,163.00,140.41,-22.59
2016,1,27,12,55,0,0.35,13.30,163.00,140.41,-22.59
2016,1,27,13,25,0,0.37,14.30,148.00,125.41,-22.59
2016,1,27,13,55,0,0.38,14.30,159.00,136.41,-22.59
2016,1,27,14,25,0,0.34,12.50,154.00,131.41,-22.59
2016,1,27,14,55,0,0.35,14.30,142.00,119.41,-22.59
2016,1,27,15,25,0,0.35,14.30,169.00,146.41,-22.59
2016,1,27,15,55,0,0.33,14.30,156.00,133.41,-22.59
2016,1,27,16,25,0,0.25,13.30,164.00,141.41,-22.59
2016,1,27,16,55,0,0.27,12.50,160.00,137.41,-22.59
2016,1,27,17,25,0,0.28,13.30,146.00,123.41,-22.59
2016,1,27,17,55,0,0.28,12.50,147.00,124.41,-22.59
2016,1,27,18,25,0,0.31,12.50,153.00,130.41,-22.59
2016,1,27,18,55,0,0.31,14.30,149.00,126.41,-22.59
2016,1,27,19,25,0,0.33,13.30,154.00,131.41,-22.59
2016,1,27,19,55,0,0.31,13.30,144.00,121.41,-22.59
2016,1,27,20,25,0,0.31,12.50,148.00,125.41,-22.59
2016,1,27,20,55,0,0.32,12.50,142.00,119.41,-22.59
2016,1,27,21,25,0,0.26,12.50,137.00,114.41,-22.59
2016,1,27,21,55,0,0.33,13.30,150.00,127.41,-22.59
2016,1,27,22,25,0,0.37,14.30,153.00,130.41,-22.59
2016,1,27,22,55,0,0.32,14.30,152.00,129.41,-22.59
2016,1,27,23,25,0,0.38,13.30,170.00,147.41,-22.59
2016,1,27,23,55,0,0.35,14.30,156.00,133.41,-22.59
2016,1,28,0,25,0,0.31,14.30,169.00,146.41,-22.59
2016,1,28,0,55,0,0.36,14.30,159.00,136.41,-22.59
2016,1,28,1,25,0,0.38,14.30,155.00,132.41,-22.59
2016,1,28,1,55,0,0.31,13.30,160.00,137.41,-22.59
2016,1,28,2,25,0,0.28,14.30,159.00,136.41,-22.59
2016,1,28,2,55,0,0.29,13.30,162.00,139.41,-22.59
2016,1,28,3,25,0,0.27,12.50,155.00,132.41,-22.59
2016,1,28,3,55,0,0.24,10.50,150.00,127.41,-22.59
